Comunidad,Provincia,Población,Latitud,Longitud,Altitud,Habitantes,Hombres,Mujeres,Capital
Catalunya,Tarragona,Almoster,41.19719,1.112455,"279,3624",1357,677,680,No
Catalunya,Tarragona,Altafulla,41.14274,1.373146,"40,74033",4685,2340,2345,No
Catalunya,Tarragona,Ametlla de Mar (L'),40.88507,0.8033742,"22,80147",7592,3884,3708,No
Catalunya,Tarragona,Ampolla (L'),40.81324,0.7095863,"7,180099",3118,1620,1498,No
Catalunya,Tarragona,Amposta,40.71231,0.579972,"13,08101",21240,10821,10419,No
Catalunya,Tarragona,Arboç (L'),41.26535,1.603523,"159,0804",5441,2866,2575,No
Catalunya,Tarragona,Ascó,41.18372,0.5671799,"47,97315",1608,826,782,No
Catalunya,Tarragona,Banyeres del Penedès,41.27967,1.583377,"161,0753",2945,1529,1416,No
Catalunya,Tarragona,Batea,41.09412,0.3120051,"366,6695",2163,1118,1045,No
Catalunya,Tarragona,Bellvei,41.23992,1.577277,"103,1995",2005,1055,950,No
Catalunya,Tarragona,Benissanet,41.05704,0.6343785,"30,95802",1250,663,587,No
Catalunya,Tarragona,Bisbal del Penedès (La),41.2802,1.488896,"186,8171",3397,1771,1626,No
Catalunya,Tarragona,Borges del Camp (Les),41.17207,1.020467,"244,0695",2115,1048,1067,No
Catalunya,Tarragona,Botarell,41.13564,0.9896871,"191,7195",1047,553,494,No
Catalunya,Tarragona,Cabra del Camp,41.39497,1.275942,"496,1121",1116,597,519,No
Catalunya,Tarragona,Calafell,41.20056,1.568441,"49,04614",24265,12368,11897,No
Catalunya,Tarragona,Camarles,40.77134,0.672512,"8,301858",3555,1820,1735,No
Catalunya,Tarragona,Cambrils,41.06705,1.056419,"8,722612",31720,15861,15859,No
Catalunya,Tarragona,Castellvell del Camp,41.17999,1.098705,"211,4699",2686,1361,1325,No
Catalunya,Tarragona,Catllar (El),41.17456,1.324055,"74,44913",4079,2090,1989,No
Catalunya,Tarragona,Constantí,41.15104,1.216675,"71,37662",6373,3436,2937,No
Catalunya,Tarragona,Corbera d'Ebre,41.07764,0.4780503,"298,1901",1174,625,549,No
Catalunya,Tarragona,Cornudella de Montsant,41.26506,0.905523,"538,842",1015,530,485,No
Catalunya,Tarragona,Creixell,41.16623,1.440536,"37,14136",3219,1672,1547,No
Catalunya,Tarragona,Cunit,41.19884,1.636739,"13,48558",12279,6268,6011,No
Catalunya,Tarragona,Deltebre,40.71944,0.7083474,3,11751,6003,5748,No
Catalunya,Tarragona,Espluga de Francolí (L'),41.39481,1.09851,"427,1004",3982,1975,2007,No
Catalunya,Tarragona,Falset,41.14634,0.8212665,372,2864,1446,1418,No
Catalunya,Tarragona,Fatarella (La),41.16158,0.4733999,"506,5272",1128,567,561,No
Catalunya,Tarragona,Flix,41.22744,0.5446956,"89,04555",4098,2081,2017,No
Catalunya,Tarragona,Gandesa,41.05214,0.438685,"377,5729",3236,1674,1562,No
Catalunya,Tarragona,Ginestar,41.0421,0.6326027,"28,55884",1066,567,499,No
Catalunya,Tarragona,Horta de Sant Joan,40.95599,0.3153664,"524,2277",1305,692,613,No
Catalunya,Tarragona,Llorenç del Penedès,41.2842,1.550656,"164,474",2185,1091,1094,No
Catalunya,Tarragona,Masdenverge,40.71414,0.5311569,"47,8704",1133,592,541,No
Catalunya,Tarragona,Mont-roig del Camp,41.08556,0.9616579,"99,48418",11847,6185,5662,No
Catalunya,Tarragona,Montblanc,41.37685,1.16147,"352,0974",7305,3707,3598,No
Catalunya,Tarragona,Montbrió del Camp,41.12193,1.005617,"136,6262",2219,1128,1091,No
Catalunya,Tarragona,Montmell (El),41.3175,1.454167,"433,5698",1431,789,642,No
Catalunya,Tarragona,Móra d'Ebre,41.08859,0.6391603,"51,02542",5695,2816,2879,No
Catalunya,Tarragona,Móra la Nova,41.10094,0.6511012,"39,38612",3179,1628,1551,No
Catalunya,Tarragona,Morell (El),41.19229,1.206884,"100,157",3285,1708,1577,No
Catalunya,Tarragona,Pallaresos (Els),41.17577,1.272141,"125,749",3991,2053,1938,No
Catalunya,Tarragona,Perafort,41.19201,1.256016,"124,8244",1154,611,543,No
Catalunya,Tarragona,Perelló (El),40.87543,0.7124032,"151,6562",3235,1735,1500,No
Catalunya,Tarragona,Pinell de Brai (El),41.01736,0.5155108,"176,9608",1130,574,556,No
Catalunya,Tarragona,Pla de Santa Maria (El),41.36256,1.293029,"381,2327",2309,1213,1096,No
Catalunya,Tarragona,Pobla de Mafumet (La),41.18802,1.209718,"100,1319",2403,1234,1169,No
Catalunya,Tarragona,Pobla de Montornès (La),41.17878,1.414619,"68,08212",2852,1511,1341,No
Catalunya,Tarragona,Reus,41.15482,1.108676,"127,8296",107118,53182,53936,No
Catalunya,Tarragona,Riba-roja d'Ebre,41.25058,0.4876638,"88,89165",1348,717,631,No
Catalunya,Tarragona,Riera de Gaià (La),41.16825,1.360071,41,1587,826,761,No
Catalunya,Tarragona,Riudecanyes,41.13054,0.9625295,"187,1033",1083,555,528,No
Catalunya,Tarragona,Riudecols,41.16768,0.9759995,"296,2064",1296,684,612,No
Catalunya,Tarragona,Riudoms,41.13861,1.055814,"113,1621",6436,3294,3142,No
Catalunya,Tarragona,Roda de Barà,41.18538,1.456687,"58,72192",6186,3238,2948,No
Catalunya,Tarragona,Roquetes,40.82109,0.5021107,"16,51928",8223,4339,3884,No
Catalunya,Tarragona,Salou,41.07677,1.144041,"5,432057",26649,14429,12220,No
Catalunya,Tarragona,Sant Carles de la Ràpita,40.6202,0.5928925,"12,03284",15511,7767,7744,No
Catalunya,Tarragona,Sant Jaume d'Enveja,40.70399,0.7173735,3,3528,1799,1729,No
Catalunya,Tarragona,Sant Jaume dels Domenys,41.29934,1.559053,"212,2896",2388,1249,1139,No
Catalunya,Tarragona,Santa Bàrbara,40.71442,0.4922784,"86,20828",3955,2041,1914,No
Catalunya,Tarragona,Santa Coloma de Queralt,41.53089,1.38148,"687,3315",3167,1617,1550,No
Catalunya,Tarragona,Santa Oliva,41.25252,1.549377,"97,12163",3240,1674,1566,No
Catalunya,Tarragona,Sarral,41.4454,1.246136,"468,9105",1715,891,824,No
Catalunya,Tarragona,Secuita (La),41.20413,1.280623,"167,3639",1522,780,742,No
Catalunya,Tarragona,Selva del Camp (La),41.21413,1.139606,"232,8907",5376,2730,2646,No
Catalunya,Tarragona,Sénia (La),40.63339,0.2853313,"365,2491",6179,3161,3018,No
Catalunya,Tarragona,Tarragona,41.11866,1.24533,"26,26264",140323,69512,70811,Si
Catalunya,Tarragona,Tivissa,41.03957,0.7331267,"317,5723",1815,929,886,No
Catalunya,Tarragona,Torredembarra,41.14452,1.3971,"20,92576",15272,7641,7631,No
Catalunya,Tarragona,Tortosa,40.811,0.5209974,"15,76711",35143,17905,17238,No
Catalunya,Tarragona,Ulldecona,40.59736,0.4428432,"143,1908",7236,3759,3477,No
Catalunya,Tarragona,Vallmoll,41.24361,1.249287,"165,112",1630,853,777,No
Catalunya,Tarragona,Valls,41.28728,1.251579,"226,6943",25092,12672,12420,No
Catalunya,Tarragona,Vandellòs i l'Hospitalet de l'Infant,41.02011,0.8329072,"270,6138",5754,2865,2889,No
Catalunya,Tarragona,Vendrell (El),41.22042,1.534845,"55,17534",35821,18039,17782,No
Catalunya,Tarragona,Vila-rodona,41.30967,1.35811,"257,237",1260,644,616,No
Catalunya,Tarragona,Vila-seca,41.11095,1.145001,"46,76463",20866,10671,10195,No
Catalunya,Tarragona,Vilallonga del Camp,41.209,1.20726,"116,4445",1889,959,930,No
Catalunya,Tarragona,Vimbodí i Poblet,41.4008,1.048851,"479,068",1077,599,478,No
Catalunya,Tarragona,Vinyols i els Arcs,41.11338,1.039709,"94,72616",1829,949,880,No
Catalunya,Tarragona,Xerta,40.90643,0.4906173,"15,96906",1300,641,659,No
Ceuta y Melilla,Ceuta,Ceuta,35.88829,-5.316195,"13,47725",78674,40118,38556,No
Ceuta y Melilla,Melilla,Melilla,35.29234,-2.938794,"10,3337",73460,37244,36216,No
Extremadura,Badajoz,Aceuchal,38.64706,-6.487179,307,5679,2822,2857,No
Extremadura,Badajoz,Ahillones,38.26235,-5.861972,"579,7605",1052,526,526,No
Extremadura,Badajoz,Alange,38.78708,-6.243493,"322,5832",2005,1028,977,No
Extremadura,Badajoz,Albuera (La),38.71612,-6.822261,"249,9245",1986,1022,964,No
Extremadura,Badajoz,Alburquerque,39.21936,-7.001317,"442,164",5704,2913,2791,No
Extremadura,Badajoz,Alconchel,38.51668,-7.070871,"284,3204",1951,974,977,No
Extremadura,Badajoz,Almendral,38.61327,-6.822295,"329,3619",1307,642,665,No
Extremadura,Badajoz,Almendralejo,38.68982,-6.405679,"336,7314",33588,16973,16615,No
Extremadura,Badajoz,Arroyo de San Serván,38.85286,-6.455208,"225,0338",4276,2211,2065,No
Extremadura,Badajoz,Azuaga,38.25962,-5.677916,"588,9749",8301,4145,4156,No
Extremadura,Badajoz,Badajoz,38.8786,-6.970284,"192,0375",148334,72085,76249,Si
Extremadura,Badajoz,Barcarrota,38.51441,-6.849041,"488,5576",3698,1873,1825,No
Extremadura,Badajoz,Berlanga,38.28272,-5.829181,"567,5744",2484,1228,1256,No
Extremadura,Badajoz,Bienvenida,38.29828,-6.21055,"610,3852",2326,1206,1120,No
Extremadura,Badajoz,Bodonal de la Sierra,38.1479,-6.560087,"611,0769",1139,586,553,No
Extremadura,Badajoz,Burguillos del Cerro,38.37848,-6.589302,"404,4514",3286,1621,1665,No
Extremadura,Badajoz,Cabeza del Buey,38.72123,-5.219465,"536,211",5411,2667,2744,No
Extremadura,Badajoz,Cabeza la Vaca,38.08687,-6.422567,"759,3353",1479,758,721,No
Extremadura,Badajoz,Calamonte,38.88998,-6.385029,"225,6309",6178,3062,3116,No
Extremadura,Badajoz,Calera de León,38.10712,-6.336793,"698,5616",1060,528,532,No
Extremadura,Badajoz,Campanario,38.86335,-5.617795,"399,8418",5367,2644,2723,No
Extremadura,Badajoz,Campillo de Llerena,38.50023,-5.831132,"499,8665",1518,761,757,No
Extremadura,Badajoz,Casas de Don Pedro,39.10563,-5.328635,"386,5399",1632,826,806,No
Extremadura,Badajoz,Castilblanco,39.28229,-5.091,"503,2614",1151,565,586,No
Extremadura,Badajoz,Castuera,38.72257,-5.545517,"507,8511",6594,3250,3344,No
Extremadura,Badajoz,Cheles,38.51247,-7.281178,"196,9729",1287,612,675,No
Extremadura,Badajoz,Codosera (La),39.20667,-7.169003,"317,7365",2322,1210,1112,No
Extremadura,Badajoz,Coronada (La),38.9172,-5.669852,"361,9379",2239,1105,1134,No
Extremadura,Badajoz,Corte de Peleas,38.72504,-6.67092,"242,0632",1307,648,659,No
Extremadura,Badajoz,Don Benito,38.9543,-5.861752,"286,0323",35791,17696,18095,No
Extremadura,Badajoz,Esparragalejo,38.94225,-6.439241,"221,896",1580,778,802,No
Extremadura,Badajoz,Esparragosa de la Serena,38.6495,-5.607008,"454,5637",1088,553,535,No
Extremadura,Badajoz,Esparragosa de Lares,38.97508,-5.270102,"471,0262",1021,493,528,No
Extremadura,Badajoz,Feria,38.51197,-6.564341,"558,8891",1341,671,670,No
Extremadura,Badajoz,Fregenal de la Sierra,38.16476,-6.651353,"563,0306",5237,2572,2665,No
Extremadura,Badajoz,Fuenlabrada de los Montes,39.13128,-4.935597,"544,9579",1955,954,1001,No
Extremadura,Badajoz,Fuente de Cantos,38.24661,-6.309231,"583,8423",5039,2488,2551,No
Extremadura,Badajoz,Fuente del Maestre,38.52863,-6.449848,"445,575",6962,3490,3472,No
Extremadura,Badajoz,Fuentes de León,38.06809,-6.538614,"759,8053",2571,1280,1291,No
Extremadura,Badajoz,Garrovilla (La),38.92122,-6.475953,"207,8057",2506,1241,1265,No
Extremadura,Badajoz,Granja de Torrehermosa,38.31067,-5.597606,"590,6907",2377,1176,1201,No
Extremadura,Badajoz,Guareña,38.86047,-6.104637,"285,5005",7312,3717,3595,No
Extremadura,Badajoz,Haba (La),38.91763,-5.801109,"311,9093",1367,694,673,No
Extremadura,Badajoz,Herrera del Duque,39.16891,-5.051313,"459,3652",3688,1872,1816,No
Extremadura,Badajoz,Higuera de la Serena,38.64634,-5.741075,"476,8962",1043,538,505,No
Extremadura,Badajoz,Higuera de Vargas,38.44587,-6.973897,"361,537",2154,1089,1065,No
Extremadura,Badajoz,Higuera la Real,38.14108,-6.689744,"623,5339",2474,1255,1219,No
Extremadura,Badajoz,Hornachos,38.55511,-6.069669,"484,8826",3867,1958,1909,No
Extremadura,Badajoz,Jerez de los Caballeros,38.31935,-6.771007,"486,1686",10237,5278,4959,No
Extremadura,Badajoz,Llerena,38.23769,-6.015329,"644,6722",5997,2991,3006,No
Extremadura,Badajoz,Lobón,38.84752,-6.625467,"242,9643",2723,1403,1320,No
Extremadura,Badajoz,Maguilla,38.36658,-5.837015,"527,6955",1084,535,549,No
Extremadura,Badajoz,Medellín,38.96302,-5.957706,"250,0114",2337,1179,1158,No
Extremadura,Badajoz,Medina de las Torres,38.34339,-6.411753,"526,7921",1338,676,662,No
Extremadura,Badajoz,Mérida,38.91586,-6.345606,"227,433",56395,27555,28840,No
Extremadura,Badajoz,Mirandilla,39.0017,-6.289864,"294,3425",1377,696,681,No
Extremadura,Badajoz,Monesterio,38.08678,-6.274293,"754,8566",4378,2235,2143,No
Extremadura,Badajoz,Montemolín,38.15512,-6.214543,"617,7222",1534,752,782,No
Extremadura,Badajoz,Monterrubio de la Serena,38.5892,-5.443485,"553,7913",2710,1307,1403,No
Extremadura,Badajoz,Montijo,38.90995,-6.617333,"203,0528",16236,8076,8160,No
Extremadura,Badajoz,Nava de Santiago (La),39.06277,-6.50497,"265,6057",1089,538,551,No
Extremadura,Badajoz,Navalvillar de Pela,39.09064,-5.469171,"349,6248",4787,2410,2377,No
Extremadura,Badajoz,Oliva de la Frontera,38.27606,-6.91992,"376,0301",5612,2805,2807,No
Extremadura,Badajoz,Oliva de Mérida,38.79173,-6.126723,"322,3082",1875,957,918,No
Extremadura,Badajoz,Olivenza,38.68164,-7.101516,"258,1104",11852,5933,5919,No
Extremadura,Badajoz,Orellana la Vieja,39.00505,-5.534274,"359,3995",3015,1547,1468,No
Extremadura,Badajoz,Parra (La),38.5215,-6.6244,"521,9587",1390,703,687,No
Extremadura,Badajoz,Peñalsordo,38.81918,-5.114106,"431,0298",1210,592,618,No
Extremadura,Badajoz,Puebla de Alcocer,38.98521,-5.257938,"534,4778",1272,638,634,No
Extremadura,Badajoz,Puebla de la Calzada,38.89429,-6.624558,"191,7965",5903,2921,2982,No
Extremadura,Badajoz,Puebla de Obando,39.17762,-6.628193,"380,0834",1988,992,996,No
Extremadura,Badajoz,Puebla de Sancho Pérez,38.39765,-6.399928,"522,9659",2899,1459,1440,No
Extremadura,Badajoz,Pueblonuevo del Guadiana,38.92309,-6.755604,"181,9205",2018,1014,1004,No
Extremadura,Badajoz,Quintana de la Serena,38.74163,-5.672316,"409,9685",5069,2572,2497,No
Extremadura,Badajoz,Ribera del Fresno,38.55236,-6.241587,"398,8069",3466,1728,1738,No
Extremadura,Badajoz,Roca de la Sierra (La),39.10997,-6.689936,"248,0425",1526,750,776,No
Extremadura,Badajoz,Salvaleón,38.50986,-6.786355,"529,4485",2049,1011,1038,No
Extremadura,Badajoz,Salvatierra de los Barros,38.49078,-6.685156,"625,0818",1788,888,900,No
Extremadura,Badajoz,San Vicente de Alcántara,39.36045,-7.13695,"502,4301",5808,2932,2876,No
Extremadura,Badajoz,Santa Amalia,39.01209,-6.01155,"255,474",4326,2171,2155,No
Extremadura,Badajoz,Santa Marta,38.61237,-6.629105,"345,2148",4322,2166,2156,No
Extremadura,Badajoz,Santos de Maimona (Los),38.44897,-6.383959,"534,4554",8193,4141,4052,No
Extremadura,Badajoz,Segura de León,38.12104,-6.528532,"681,7979",2140,1071,1069,No
Extremadura,Badajoz,Siruela,38.97767,-5.051702,"512,6407",2192,1088,1104,No
Extremadura,Badajoz,Solana de los Barros,38.72629,-6.538014,"266,4142",2826,1400,1426,No
Extremadura,Badajoz,Talarrubias,39.03328,-5.236056,"439,8815",3630,1786,1844,No
Extremadura,Badajoz,Talavera la Real,38.8765,-6.77358,"187,5183",5509,2787,2722,No
Extremadura,Badajoz,Torre de Miguel Sesmero,38.61896,-6.796033,"323,1891",1257,633,624,No
Extremadura,Badajoz,Torremayor,38.90372,-6.536332,"195,9215",1004,481,523,No
Extremadura,Badajoz,Torremejía,38.78965,-6.381672,"291,6581",2228,1143,1085,No
Extremadura,Badajoz,Trujillanos,38.9516,-6.259639,"257,3852",1439,754,685,No
Extremadura,Badajoz,Usagre,38.35719,-6.164374,"561,4595",1956,981,975,No
Extremadura,Badajoz,Valdecaballeros,39.24578,-5.191957,"383,3043",1218,604,614,No
Extremadura,Badajoz,Valdelacalzada,38.88985,-6.701389,"184,8226",2804,1458,1346,No
Extremadura,Badajoz,Valdetorres,38.91568,-6.068682,"244,8665",1331,663,668,No
Extremadura,Badajoz,Valencia del Ventoso,38.265,-6.474613,"496,0627",2249,1130,1119,No
Extremadura,Badajoz,Valle de la Serena,38.70062,-5.799649,"429,2383",1425,701,724,No
Extremadura,Badajoz,Valle de Santa Ana,38.36528,-6.788002,"492,5686",1192,598,594,No
Extremadura,Badajoz,Valverde de Leganés,38.67241,-6.981911,"291,0059",4155,2095,2060,No
Extremadura,Badajoz,Valverde de Mérida,38.91176,-6.221605,"271,6688",1159,579,580,No
Extremadura,Badajoz,Villafranca de los Barros,38.5623,-6.337831,"424,6475",13356,6619,6737,No
Extremadura,Badajoz,Villagonzalo,38.86309,-6.196941,"238,0459",1348,662,686,No
Extremadura,Badajoz,Villalba de los Barros,38.61292,-6.509777,"310,169",1654,842,812,No
Extremadura,Badajoz,Villanueva de la Serena,38.97399,-5.800302,"298,9061",25838,12666,13172,No
Extremadura,Badajoz,Villanueva del Fresno,38.37597,-7.168993,"255,68",3678,1817,1861,No
Extremadura,Badajoz,Villar de Rena,39.07669,-5.811779,"268,562",1457,748,709,No
Extremadura,Badajoz,Villar del Rey,39.13239,-6.847796,"247,6167",2386,1266,1120,No
Extremadura,Badajoz,Zafra,38.4258,-6.416446,"517,2546",16424,7949,8475,No
Extremadura,Badajoz,Zahínos,38.33017,-6.955032,"345,8639",2906,1445,1461,No
Extremadura,Badajoz,Zalamea de la Serena,38.64977,-5.656967,"482,5517",3978,1976,2002,No
Extremadura,Badajoz,Zarza (La),38.81807,-6.217914,"285,378",3563,1804,1759,No
Extremadura,Cáceres,Ahigal,40.1902,-6.185196,"389,4077",1457,748,709,No
Extremadura,Cáceres,Alcántara,39.71918,-6.886507,"230,2392",1653,815,838,No
Extremadura,Cáceres,Alcuéscar,39.18246,-6.228958,"473,301",3010,1556,1454,No
Extremadura,Cáceres,Aldeanueva de la Vera,40.1274,-5.701673,"652,1578",2275,1100,1175,No
Extremadura,Cáceres,Alía,39.44883,-5.217654,"578,4503",1021,517,504,No
Extremadura,Cáceres,Aliseda,39.42412,-6.691398,"325,5008",1982,997,985,No
Extremadura,Cáceres,Almaraz,39.81441,-5.676382,"272,2951",1321,673,648,No
Extremadura,Cáceres,Almoharín,39.17651,-6.045032,"305,6157",1997,974,1023,No
Extremadura,Cáceres,Arroyo de la Luz,39.48631,-6.581785,"348,1518",6517,3234,3283,No
Extremadura,Cáceres,Brozas,39.61208,-6.777935,"410,4544",2123,1061,1062,No
Extremadura,Cáceres,Cabezuela del Valle,40.19462,-5.807104,"514,3602",2129,1099,1030,No
Extremadura,Cáceres,Cáceres,39.47618,-6.37076,"434,6162",93131,44789,48342,Si
Extremadura,Cáceres,Caminomorisco,40.32347,-6.290466,"467,3217",1258,645,613,No
Extremadura,Cáceres,Campo Lugar,39.19566,-5.770979,"303,4392",1030,517,513,No
Extremadura,Cáceres,Cañamero,39.3801,-5.388996,"609,7376",1787,927,860,No
Extremadura,Cáceres,Cañaveral,39.78916,-6.394412,"353,1965",1284,624,660,No
Extremadura,Cáceres,Carcaboso,40.04923,-6.213867,"275,1561",1108,568,540,No
Extremadura,Cáceres,Casar de Cáceres,39.56156,-6.416811,"366,4607",4879,2433,2446,No
Extremadura,Cáceres,Casar de Palomero,40.29464,-6.256925,"524,2137",1378,681,697,No
Extremadura,Cáceres,Casatejada,39.88761,-5.683491,"273,4576",1399,716,683,No
Extremadura,Cáceres,Castañar de Ibor,39.6278,-5.416543,"663,5353",1225,640,585,No
Extremadura,Cáceres,Ceclavín,39.82228,-6.770211,"329,5323",2054,1027,1027,No
Extremadura,Cáceres,Cilleros,40.11362,-6.792156,"448,878",1868,956,912,No
Extremadura,Cáceres,Coria,39.98358,-6.539727,"239,4233",12896,6376,6520,No
Extremadura,Cáceres,Eljas,40.21554,-6.84604,"578,0947",1033,531,502,No
Extremadura,Cáceres,Galisteo,39.97344,-6.2659,"281,1528",1968,989,979,No
Extremadura,Cáceres,Garganta la Olla,40.11181,-5.77565,"587,8572",1062,570,492,No
Extremadura,Cáceres,Garrovillas de Alconétar,39.70975,-6.54906,"326,4898",2280,1113,1167,No
Extremadura,Cáceres,Gata,40.23882,-6.595838,"665,3049",1662,841,821,No
Extremadura,Cáceres,Guadalupe,39.45216,-5.330024,"616,1213",2096,1042,1054,No
Extremadura,Cáceres,Guijo de Galisteo,40.09397,-6.409966,"428,5826",1611,848,763,No
Extremadura,Cáceres,Hervás,40.2739,-5.866045,"664,4932",4126,2027,2099,No
Extremadura,Cáceres,Jaraíz de la Vera,40.06082,-5.757348,"568,9706",6467,3229,3238,No
Extremadura,Cáceres,Jarandilla de la Vera,40.12643,-5.658391,"604,6482",3129,1548,1581,No
Extremadura,Cáceres,Jerte,40.21983,-5.755953,"593,6707",1332,686,646,No
Extremadura,Cáceres,Logrosán,39.33704,-5.486933,"482,4496",2090,1072,1018,No
Extremadura,Cáceres,Losar de la Vera,40.12332,-5.605157,"533,0191",2966,1535,1431,No
Extremadura,Cáceres,Madrigal de la Vera,40.14826,-5.369092,"407,2852",1819,956,863,No
Extremadura,Cáceres,Madrigalejo,39.13836,-5.628703,"294,8462",1953,977,976,No
Extremadura,Cáceres,Madroñera,39.42639,-5.754245,"591,7178",2916,1457,1459,No
Extremadura,Cáceres,Majadas,39.94258,-5.748076,"260,0658",1297,657,640,No
Extremadura,Cáceres,Malpartida de Cáceres,39.44617,-6.505743,"374,2109",4469,2248,2221,No
Extremadura,Cáceres,Malpartida de Plasencia,39.97929,-6.048531,"442,2609",4627,2311,2316,No
Extremadura,Cáceres,Miajadas,39.15122,-5.907261,"299,2762",10338,5114,5224,No
Extremadura,Cáceres,Montánchez,39.22698,-6.146751,"696,2783",2040,1016,1024,No
Extremadura,Cáceres,Montehermoso,40.08851,-6.348759,"397,063",5799,2972,2827,No
Extremadura,Cáceres,Moraleja,40.06754,-6.657399,"261,4155",7998,3979,4019,No
Extremadura,Cáceres,Navaconcejo,40.17633,-5.829202,"477,2957",2074,1032,1042,No
Extremadura,Cáceres,Navalmoral de la Mata,39.88757,-5.560554,"315,4144",17228,8471,8757,No
Extremadura,Cáceres,Navas del Madroño,39.62302,-6.651073,"434,7237",1444,725,719,No
Extremadura,Cáceres,Nuñomoral,40.40713,-6.246152,"496,7727",1435,763,672,No
Extremadura,Cáceres,Peraleda de la Mata,39.85395,-5.461355,"334,5811",1453,743,710,No
Extremadura,Cáceres,Pesga (La),40.32642,-6.176128,"436,7784",1123,579,544,No
Extremadura,Cáceres,Pinofranqueado,40.30349,-6.332713,"457,8624",1687,909,778,No
Extremadura,Cáceres,Piornal,40.11704,-5.850621,"1169,494",1537,766,771,No
Extremadura,Cáceres,Plasencia,40.0305,-6.088251,"366,9232",41148,20102,21046,No
Extremadura,Cáceres,Riolobos,39.92095,-6.304895,"267,9027",1257,663,594,No
Extremadura,Cáceres,Rosalejo,39.99511,-5.458256,"278,185",1284,667,617,No
Extremadura,Cáceres,Serradilla,39.83054,-6.138085,"408,8365",1766,911,855,No
Extremadura,Cáceres,Sierra de Fuentes,39.43762,-6.275741,"439,375",2085,1068,1017,No
Extremadura,Cáceres,Talayuela,39.98579,-5.609766,"287,0548",9222,4968,4254,No
Extremadura,Cáceres,Tornavacas,40.25297,-5.69185,"863,4183",1181,627,554,No
